_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681458846,FALSE,finalized,3,2/25/15 4:16,positive,1,,,Delta,,CourtneyEastes,,0,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,,2/20/15 8:31,5.6881E+17,,
681458847,FALSE,finalized,3,2/25/15 1:32,negative,1,Late Flight,1,Delta,,MichaelSadov,,0,"@JetBlue we've been delayed for almost 2 hrs. I take JetBlue because I've had good luck, but today is really frustrating.",,2/20/15 8:28,5.6881E+17,,
681458848,FALSE,finalized,3,2/25/15 6:21,neutral,1,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,,2/20/15 8:28,5.68809E+17,UK,Sydney
681458849,FALSE,finalized,3,2/25/15 9:13,neutral,1,,,Delta,,meadonmanhattan,,0,@JetBlue trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus,,2/20/15 8:25,5.68809E+17,"iPhone: 28.356075,-81.588827",Eastern Time (US & Canada)
681458850,FALSE,finalized,3,2/25/15 8:30,positive,0.6838,,,Delta,,matthewhirsch,,0,@JetBlue I definitely will. Thanks!,,2/20/15 8:24,5.68808E+17,"Hoboken, NJ",Eastern Time (US & Canada)
681458851,FALSE,finalized,3,2/25/15 8:05,positive,0.6667,,,Delta,,SMHillman,,0,@JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW,,2/20/15 8:22,5.68808E+17,"New York, NY",Eastern Time (US & Canada)
681458852,FALSE,finalized,3,2/25/15 4:45,negative,1,Can't Tell,0.6487,Delta,,MichelleAntunez,,0,@JetBlue something they're not telling us (2),,2/20/15 8:19,5.68807E+17,"Miami,Florida",Central Time (US & Canada)
681458853,FALSE,finalized,3,2/25/15 5:29,neutral,0.6709,,0,Delta,,MichelleAntunez,,0,@JetBlue that's what we've been told however how would this work if you're going overseas? Bottom line is passengers feel as if there's (1),,2/20/15 8:18,5.68807E+17,"Miami,Florida",Central Time (US & Canada)
681458854,FALSE,finalized,3,2/25/15 2:30,negative,1,Bad Flight,1,Delta,,MichaelSadov,,0,@JetBlue we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance. #1572,,2/20/15 8:18,5.68807E+17,,
681458855,FALSE,finalized,3,2/25/15 5:39,negative,1,Late Flight,1,Delta,,ErinGambo,,0,@JetBlue thanks for the heads up about the 2 hour delay #sarcasm #patienceiswearingthin #woof,,2/20/15 8:17,5.68807E+17,"New York, NY",
681458856,FALSE,finalized,3,2/25/15 5:38,positive,1,,,Delta,,matthewhirsch,,0,@JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2/20/15 8:13,5.68806E+17,"Hoboken, NJ",Eastern Time (US & Canada)
681458857,FALSE,finalized,3,2/25/15 2:29,negative,1,Customer Service Issue,1,Delta,,jakubsuchy,,0,"@jetblue when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",,2/20/15 8:08,5.68805E+17,New York,London
681458858,FALSE,finalized,3,2/25/15 2:04,negative,1,Late Flight,0.3541,Delta,,KBeckwithDane,,0,@JetBlue mechanical failure isn't Boston' fault.,,2/20/15 8:08,5.68804E+17,,
681458859,FALSE,finalized,3,2/25/15 2:01,positive,0.6566,,,Delta,,mariobonifacio,,0,@JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;),,2/20/15 7:57,5.68802E+17,New York,Eastern Time (US & Canada)
681458860,FALSE,finalized,3,2/25/15 7:22,negative,0.6883,Late Flight,0.6883,Delta,,KBeckwithDane,,0,@JetBlue 290 to Boston,,2/20/15 7:56,5.68801E+17,,
681458861,FALSE,finalized,3,2/25/15 5:07,neutral,0.6806,,,Delta,,alexandrawalshh,,0,@JetBlue thanks bae,,2/20/15 7:54,5.68801E+17,nyc ,Quito
681458862,FALSE,finalized,3,2/25/15 4:53,negative,1,Late Flight,1,Delta,,techcatalyst,,0,@JetBlue I‰ЫЄm going to miss a hugely important meeting because of your constant delays #itscostingmeincome,,2/20/15 7:54,5.68801E+17,"New York, USA",Eastern Time (US & Canada)
681458863,FALSE,finalized,3,2/25/15 0:46,positive,1,,,Delta,,SMHillman,,0,@JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air,,2/20/15 7:49,5.688E+17,"New York, NY",Eastern Time (US & Canada)
681458864,FALSE,finalized,3,2/25/15 4:03,positive,1,,,Delta,,ASSauLTxMasTER,,0,"@JetBlue Thanks for offering this service, guys! http://t.co/xDjzkC34GB",,2/20/15 7:48,5.68799E+17,Orlando,Eastern Time (US & Canada)
681458865,FALSE,finalized,3,2/25/15 10:01,negative,0.709,Late Flight,0.709,Delta,,alexandrawalshh,,0,@JetBlue when your flights delayed :)))&gt;&gt;&gt;,,2/20/15 7:46,5.68799E+17,nyc ,Quito
681458866,FALSE,finalized,3,2/25/15 2:25,positive,0.6701,,,Delta,,SMHillman,,0,"@JetBlue what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love",,2/20/15 7:46,5.68799E+17,"New York, NY",Eastern Time (US & Canada)
681458867,FALSE,finalized,3,2/25/15 9:14,neutral,1,,,Delta,,Rachel_Lipson,,0,@JetBlue should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,"[38.91355311, -77.04169657]",2/20/15 7:44,5.68798E+17,"Washington, DC",Eastern Time (US & Canada)
681458868,FALSE,finalized,3,2/25/15 8:52,positive,1,,,Delta,,dpcahoon,,0,@JetBlue you guys rock!! http://t.co/LA397zaoAY,,2/20/15 7:43,5.68798E+17,"Cambridge, MA",Eastern Time (US & Canada)
681458869,FALSE,finalized,3,2/25/15 1:32,positive,1,,,Delta,,mariobonifacio,,0,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable @JetBlue",,2/20/15 7:41,5.68798E+17,New York,Eastern Time (US & Canada)
681458870,TRUE,golden,223,,negative,0.9278,Late Flight,0.5386,Delta,negative,techcatalyst,Late Flight,0,@JetBlue sorry to report we are stuck on Tarmac.. Being held so #notwheelsup,,2/20/15 7:39,5.68797E+17,"New York, USA",Eastern Time (US & Canada)
681458871,FALSE,finalized,3,2/25/15 8:14,positive,1,,,Delta,,kbosspotter,,0,@JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(,,2/20/15 7:36,5.68796E+17,Logan International Airport,Atlantic Time (Canada)
681458872,FALSE,finalized,3,2/25/15 1:52,neutral,0.6702,,,Delta,,JetBlueNews,,0,@JetBlue Airways Hits New 52-Week High at $17.58 (JBLU) - sleekmoney http://t.co/zdKXn4kTOu,,2/20/15 7:36,5.68796E+17,USA,Sydney
681458873,FALSE,finalized,3,2/25/15 8:24,negative,1,Late Flight,0.6941,Delta,,mariobonifacio,,0,"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some @JetBlue",,2/20/15 7:35,5.68796E+17,New York,Eastern Time (US & Canada)
681458874,FALSE,finalized,3,2/25/15 3:16,positive,0.7053,,,Delta,,mariobonifacio,,0,"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) @JetBlue",,2/20/15 7:28,5.68794E+17,New York,Eastern Time (US & Canada)
681458875,FALSE,finalized,3,2/25/15 2:53,neutral,0.65,,,Delta,,nokidhungry,,0,"@jetblue We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward",,2/20/15 7:07,5.68789E+17,"Washington, DC",Eastern Time (US & Canada)
681458876,FALSE,finalized,3,2/25/15 4:04,neutral,1,,,Delta,,rfeeney11,,0,@JetBlue Just signed up for TrueBlue and booked a flight but keep getting an error when I try to link it to my TB account. What's the deal?,,2/20/15 7:00,5.68787E+17,,Central Time (US & Canada)
681458877,FALSE,finalized,3,2/25/15 8:04,positive,1,,,Delta,,stetsoninc,,0,@JetBlue Success! Good work JetBlue team,,2/20/15 6:56,5.68786E+17,"New York, NY",Central Time (US & Canada)
681458878,FALSE,finalized,3,2/25/15 0:40,neutral,0.6316,,0,Delta,,redsox223,,0,@JetBlue I hope so. The plane does appear to be leaving a nearby terminal for our gate.,,2/20/15 6:54,5.68786E+17,,
681458879,FALSE,finalized,3,2/25/15 6:23,positive,1,,,Delta,,AlanaMYzola,,0,@JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav,,2/20/15 6:51,5.68785E+17,,
681458880,FALSE,finalized,3,2/25/15 3:52,positive,1,,,Delta,,dentistmel,,0,@JetBlue beautiful ride. Thanks again:),,2/20/15 6:50,5.68785E+17,"East Greenwich,RI",
681458881,FALSE,finalized,3,2/25/15 2:12,positive,1,,,Delta,,lunchforone,,0,@JetBlue perfect! Probably need some coffee to stay awake during the night ;),,2/20/15 6:41,5.68782E+17,Germany ,Berlin
681458882,FALSE,finalized,3,2/25/15 9:15,negative,1,Can't Tell,1,Delta,,NickMarvalous,,0,"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling.",,2/20/15 6:36,5.68781E+17,,
681458883,FALSE,finalized,3,2/25/15 3:36,neutral,1,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,,2/20/15 6:36,5.68781E+17,USA,Sydney
681458884,FALSE,finalized,3,2/25/15 5:55,negative,1,Flight Attendant Complaints,0.3684,Delta,,mariobonifacio,,0,"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead @JetBlue",,2/20/15 6:33,5.68781E+17,New York,Eastern Time (US & Canada)
681458885,FALSE,finalized,3,2/25/15 4:12,positive,0.6667,,,Delta,,SMHillman,,2,Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business,,2/20/15 6:30,5.6878E+17,"New York, NY",Eastern Time (US & Canada)
681458886,FALSE,finalized,3,2/25/15 10:02,negative,1,Customer Service Issue,1,Delta,,stetsoninc,,0,"@JetBlue This is the error message: Paper tickets cannot be serviced on-line.
Please see a JetBlue Crewmember for assistance.",,2/20/15 6:26,5.68779E+17,"New York, NY",Central Time (US & Canada)
681458887,FALSE,finalized,3,2/25/15 9:52,neutral,1,,,Delta,,lunchforone,,0,@JetBlue are there any food places open at the JFK T5 24//?,,2/20/15 6:25,5.68779E+17,Germany ,Berlin
681458888,FALSE,finalized,3,2/25/15 9:57,negative,0.6706,Can't Tell,0.3376,Delta,,stetsoninc,,0,@JetBlue CCNDJP/ I can send a screen shot of the systems error if an email address is provided,,2/20/15 6:25,5.68778E+17,"New York, NY",Central Time (US & Canada)
681458889,FALSE,finalized,3,2/25/15 6:54,negative,1,Can't Tell,1,Delta,,NYYash,,0,"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",,2/20/15 6:12,5.68775E+17,"New York City, NY",Atlantic Time (Canada)
681458890,FALSE,finalized,3,2/25/15 7:46,negative,1,Late Flight,0.3402,Delta,,NYYash,,0,"@JetBlue don't just cling on to the safety card. It safety was really an issue, then flight would have landed immediately. .",,2/20/15 6:11,5.68775E+17,"New York City, NY",Atlantic Time (Canada)
681458891,FALSE,finalized,3,2/25/15 1:58,neutral,1,,,Delta,,NickMarvalous,,0,@JetBlue no. Did not catch his name. I am sure Jason will know.,,2/20/15 6:07,5.68774E+17,,
681458892,FALSE,finalized,3,2/25/15 9:18,negative,1,Customer Service Issue,0.7,Delta,,TyrellJourdanA,,0,@JetBlue I waited in line all that time to be told by a crewmember that there's no update until 9:30 #3HrDelay #disappointed,,2/20/15 5:50,5.6877E+17,The Eastside of the Far Side,Eastern Time (US & Canada)
681458893,FALSE,finalized,3,2/25/15 7:51,negative,1,Customer Service Issue,0.3508,Delta,,tlrichmond,,0,@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue,,2/20/15 5:43,5.68768E+17,,Atlantic Time (Canada)
681458894,FALSE,finalized,3,2/25/15 0:59,negative,1,Bad Flight,1,Delta,,NYYash,,0,@JetBlue Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,,2/20/15 5:38,5.68767E+17,"New York City, NY",Atlantic Time (Canada)
681458895,FALSE,finalized,3,2/25/15 5:23,positive,1,,,Delta,,m1ss_DefJam,,0,@JetBlue haha no need to apologize _ЩчЃ I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue,,2/20/15 5:37,5.68766E+17,Orlando - лПлЈлґ,Eastern Time (US & Canada)
681458896,FALSE,finalized,3,2/25/15 5:43,neutral,0.6579,,,Delta,,dentistmel,,0,@JetBlue Oh I will. #Disney bound. #workhard #playsoon,,2/20/15 5:27,5.68764E+17,"East Greenwich,RI",
681458897,FALSE,finalized,3,2/25/15 0:40,neutral,1,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/VD0tLomtwu,,2/20/15 5:21,5.68762E+17,UK,Sydney
681458898,FALSE,finalized,3,2/25/15 5:59,negative,1,Bad Flight,0.6813,Delta,,Ch1en1,,0,@JetBlue Denver-Boston 2/10 flight 994  and Boston-Denver 2/15 flight 493 (both planes!) visible snack crumbs on seats on all upon boarding,,2/20/15 5:18,5.68762E+17,,Greenland
681458899,FALSE,finalized,3,2/25/15 8:17,negative,1,Late Flight,0.6733,Delta,,mariobonifacio,,0,"@JetBlue Felt a bit like they were adding insult to injury, since we'll be in terminal 5 for seven hours until the next flight :/",,2/20/15 5:14,5.68761E+17,New York,Eastern Time (US & Canada)
681458900,FALSE,finalized,3,2/25/15 3:05,neutral,0.6533,,0,Delta,,gloeb90,,0,@JetBlue you guys get rid of the hip hop stations on Sirius XM?,,2/20/15 5:13,5.6876E+17,NY,
681458901,FALSE,finalized,3,2/25/15 9:33,negative,1,Late Flight,1,Delta,,mariobonifacio,,0,@JetBlue I knew the 3-4 hours sounded odd; missed a flight we hit JFK an hour early for and your gate  attendant told us 3-4 :(,,2/20/15 5:13,5.6876E+17,New York,Eastern Time (US & Canada)
681458902,FALSE,finalized,3,2/25/15 5:22,negative,1,Late Flight,0.6563,Delta,,TyrellJourdanA,,0,@JetBlue Well being on time is not going to happen now. Safety does come 1at. Looks like I'll have 2 look 4 another flight now #1stTimeFlyer,,2/20/15 5:12,5.6876E+17,The Eastside of the Far Side,Eastern Time (US & Canada)
681458904,FALSE,finalized,3,2/25/15 7:37,neutral,1,,,Delta,,JetBlueNews,,0,@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/o5sifHp4RT,,2/20/15 5:05,5.68758E+17,USA,Sydney
681458905,FALSE,finalized,3,2/25/15 8:28,negative,0.6608,Late Flight,0.6608,Delta,,TyrellJourdanA,,1,@JetBlue U said 15mins to Take Off and now we were told 1hr more delay &amp; possible Cancelled Flightlation. How do U plan to rectify this? #Frustrated,,2/20/15 5:03,5.68758E+17,The Eastside of the Far Side,Eastern Time (US & Canada)
681458906,FALSE,finalized,3,2/25/15 2:11,positive,1,,,Delta,,RascoePattie,,0,@JetBlue can't wait! I'll be the one who can't contain herself. _Щчг,,2/20/15 4:48,5.68754E+17,,
681458907,FALSE,finalized,3,2/25/15 9:42,negative,1,Late Flight,1,Delta,,VRogers218,,0,@JetBlue I hope so. Wanted an early flight to avoid the airport chaos but it's too Late Flight for that!,,2/20/15 4:44,5.68753E+17,"Quincy, Ma by way of The #413",Eastern Time (US & Canada)
681458908,FALSE,finalized,3,2/25/15 9:54,positive,1,,,Delta,,DMenachery,,0,@JetBlue Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice,,2/20/15 4:43,5.68753E+17,,
681458909,FALSE,finalized,3,2/25/15 3:13,positive,1,,,Delta,,TyrellJourdanA,,0,@JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all.,,2/20/15 4:40,5.68752E+17,The Eastside of the Far Side,Eastern Time (US & Canada)
681458910,FALSE,finalized,3,2/25/15 9:54,neutral,1,,,Delta,,RascoePattie,,0,"@JetBlue Spent most of the winter in NNY with Mom,  JetBlue will take me home to FL via BOS on Mon. Miss hubby, kitties, warm #countingdown",,2/20/15 4:38,5.68752E+17,,
681458911,FALSE,finalized,3,2/25/15 3:53,neutral,0.6786,,0,Delta,,TyrellJourdanA,,0,@JetBlue Hey any chance you have an update on Flight 99 Hartford to D.C.?,,2/20/15 4:29,5.68749E+17,The Eastside of the Far Side,Eastern Time (US & Canada)
681458912,FALSE,finalized,3,2/25/15 3:16,negative,1,Late Flight,0.3789,Delta,,VRogers218,,0,@JetBlue no updates on anything! All we know is there is an issue with the front wheels being locked.,,2/20/15 4:17,5.68746E+17,"Quincy, Ma by way of The #413",Eastern Time (US & Canada)
681458913,FALSE,finalized,3,2/25/15 6:57,negative,1,Late Flight,0.6484,Delta,,VRogers218,,0,"@JetBlue flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!",,2/20/15 4:15,5.68746E+17,"Quincy, Ma by way of The #413",Eastern Time (US & Canada)
681458914,FALSE,finalized,3,2/25/15 9:58,neutral,1,,,Delta,,JetBlueNews,,0,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj,,2/20/15 4:05,5.68743E+17,USA,Sydney
681458915,FALSE,finalized,3,2/25/15 8:40,neutral,1,,,Delta,,SMHillman,,0,@JetBlue it's time for our #brandmance 2 go #UpWhereWeBelong https://t.co/KtAWbiUUro,,2/20/15 3:41,5.68737E+17,"New York, NY",Eastern Time (US & Canada)
681458916,FALSE,finalized,3,2/25/15 6:28,neutral,1,,,Delta,,JetBlueNews,,0,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Broadway World http://t.co/AsYqE1tDjp,,2/20/15 3:36,5.68736E+17,USA,Sydney
681458917,FALSE,finalized,3,2/25/15 3:27,positive,0.6566,,0,Delta,,iBEtwelve34,,0,@JetBlue PDX to JFK was suuuuper HOT.,,2/20/15 3:34,5.68735E+17,,
681458918,FALSE,finalized,3,2/25/15 4:22,neutral,1,,,Delta,,BritishAirNews,,0,"@JetBlue's CEO #pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/zSdGzyDNDe",,2/20/15 3:04,5.68728E+17,UK,Sydney
681458920,FALSE,finalized,3,2/25/15 9:27,neutral,0.6907,,,Delta,,donnatoo61,,0,@JetBlue Is it June yet? _Щч_,,2/20/15 2:49,5.68724E+17,North Shore Massachusetts,
681458921,FALSE,finalized,3,2/25/15 9:41,neutral,0.6387,,,Delta,,JetBlueNews,,0,@JetBlue Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News http://t.co/XvBjCzlMDA,,2/20/15 2:05,5.68713E+17,USA,Sydney
681458922,FALSE,finalized,3,2/25/15 10:15,neutral,0.656,,0,Delta,,M_Balt,,0,@JetBlue ETA for flight 802 into Orlando this morning,,2/20/15 1:58,5.68711E+17,,Mountain Time (US & Canada)
681458923,FALSE,finalized,3,2/25/15 6:42,neutral,1,,,Delta,,jerodrig,,0,"@JetBlue using A321 JFK-SEA for Summer 2015. It will be my first A321 flight ever! No Mint to Seattle, Core Config only.",,2/20/15 1:38,5.68706E+17,"New York, NY",Pacific Time (US & Canada)
681458925,FALSE,finalized,3,2/25/15 1:02,neutral,1,,,Delta,,WallNyc,,0,@JetBlue how much for a trip to a warm island @SamChampion http://t.co/N3SUIip0VW,,2/20/15 1:25,5.68703E+17,,
681458926,FALSE,finalized,3,2/25/15 6:30,neutral,1,,,Delta,,JetBlueNews,,0,@JetBlue Has DC Thinking About Summer With New Nantucket Service - @MarketWatch http://t.co/yI4wGUk5tr,,2/20/15 0:05,5.68683E+17,USA,Sydney
681458927,FALSE,finalized,3,2/25/15 9:52,negative,0.6242,Cancelled Flight,0.6242,Delta,,paupaucda,,0,@JetBlue it's ok. Things happen. Just very frustrated when you have to change your schedule. See you tomorrow for a new rescheduled flight.,,2/19/15 23:50,5.68679E+17,,Pacific Time (US & Canada)
681458928,FALSE,finalized,3,2/25/15 4:28,negative,0.6533,Late Flight,0.332,Delta,,paupaucda,,0,@JetBlue I had a SJC to JFK departing 10:55pm tonight. I have to now change my whole schedule. Can we get a sort of refund for this?,,2/19/15 23:42,5.68677E+17,,Pacific Time (US & Canada)
681458930,FALSE,finalized,3,2/25/15 10:18,negative,0.6551,Cancelled Flight,0.6551,Delta,,paupaucda,,0,@JetBlue your airline should have a better system to Inform your clients when their flights are Cancelled Flightled last min. _ЩчХ_ЩФј we have schedules too,,2/19/15 23:38,5.68676E+17,,Pacific Time (US & Canada)
